Product,Model,Features,Package,Frequency,Tolerance,Stability,Temp,Stock,Load,Capacitance,Overtone,StockDue,More
LFSPXO068182Bulk,CFPS-73,0.00,0.00,13.004000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068182Reel,CFPS-73,0.00,0.00,13.004000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068185Bulk,CFPS-73,0.00,0.00,18.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068185Reel,CFPS-73,0.00,0.00,18.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068186Bulk,CFPS-73,0.00,0.00,28.500000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068186Reel,CFPS-73,0.00,0.00,28.500000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068187Bulk,CFPS-73,0.00,0.00,28.636360,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068187Reel,CFPS-73,0.00,0.00,28.636360,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068188Bulk,CFPS-73,0.00,0.00,33.333333,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068188Reel,CFPS-73,0.00,0.00,33.333333,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068189Bulk,CFPS-73,0.00,0.00,33.333333,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068189Reel,CFPS-73,0.00,0.00,33.333333,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068190Bulk,CFPS-73,0.00,0.00,36.288000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068190Reel,CFPS-73,0.00,0.00,36.288000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068194Bulk,CFPS-73,0.00,0.00,57.850000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068194Reel,CFPS-73,0.00,0.00,57.850000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068195Bulk,CFPS-73,0.00,0.00,58.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068195Reel,CFPS-73,0.00,0.00,58.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068196Bulk,CFPS-73,0.00,0.00,59.900000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068196Reel,CFPS-73,0.00,0.00,59.900000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068197Bulk,CFPS-73,0.00,0.00,59.900000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068197Reel,CFPS-73,0.00,0.00,59.900000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068198Bulk,CFPS-73,0.00,0.00,66.666660,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068198Reel,CFPS-73,0.00,0.00,66.666660,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068199Bulk,CFPS-73,0.00,0.00,70.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068199Reel,CFPS-73,0.00,0.00,70.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068200Bulk,CFPS-73,0.00,0.00,85.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068200Reel,CFPS-73,0.00,0.00,85.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068201Bulk,CFPS-73,0.00,0.00,99.000000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068201Reel,CFPS-73,0.00,0.00,99.000000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068202Bulk,CFPS-73,0.00,0.00,102.400000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068202Reel,CFPS-73,0.00,0.00,102.400000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068203Bulk,CFPS-73,0.00,0.00,102.400000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068203Reel,CFPS-73,0.00,0.00,102.400000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068204Bulk,CFPS-73,0.00,0.00,104.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068204Reel,CFPS-73,0.00,0.00,104.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068205Bulk,CFPS-73,0.00,0.00,104.000000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068205Reel,CFPS-73,0.00,0.00,104.000000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO068206Bulk,CFPS-73,0.00,0.00,108.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO068206Reel,CFPS-73,0.00,0.00,108.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO066668Bulk,CFPS-73,0.00,0.00,120.236500,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065333Bulk,CFPS-73,0.00,0.00,10.000000,IN,30.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065333Reel,CFPS-73,0.00,0.00,10.000000,IN,30.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065408Bulk,CFPS-73,0.00,0.00,33.333000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065408Reel,CFPS-73,0.00,0.00,33.333000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065321Bulk,CFPS-73,0.00,0.00,50.000000,IN,100.00,20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065321Reel,CFPS-73,0.00,0.00,50.000000,IN,100.00,20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065187Reel,CFPS-73,0.00,0.00,44.236800,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO065257Bulk,CFPS-73,0.00,0.00,48.000000,IN,100.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065257Reel,CFPS-73,0.00,0.00,48.000000,IN,100.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065636Bulk,CFPS-73,0.00,0.00,66.667000,IN,100.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065690Bulk,CFPS-73,0.00,0.00,4.000000,IN,20.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO065690Reel,CFPS-73,0.00,0.00,4.000000,IN,20.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO065691Bulk,CFPS-73,0.00,0.00,4.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO065691Reel,CFPS-73,0.00,0.00,4.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO066076Bulk,CFPS-73,0.00,0.00,74.175800,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO066078Bulk,CFPS-73,0.00,0.00,148.350000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO066080Bulk,CFPS-73,0.00,0.00,148.500000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO062497Bulk,CFPS-73,0.00,0.00,16.384000,IN,25.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062497Reel,CFPS-73,0.00,0.00,16.384000,IN,25.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062283Bulk,CFPS-73,0.00,0.00,27.000000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062283Reel,CFPS-73,0.00,0.00,27.000000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062750Bulk,CFPS-73,0.00,0.00,27.000000,IN,20.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062750Reel,CFPS-73,0.00,0.00,27.000000,IN,20.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062736Reel,CFPS-73,0.00,0.00,148.500000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO062708Bulk,CFPS-73,0.00,0.00,66.666000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062708Reel,CFPS-73,0.00,0.00,66.666000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062717Bulk,CFPS-73,0.00,0.00,28.000000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO062717Reel,CFPS-73,0.00,0.00,28.000000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO062951Cutt,CFPS-73,0.00,0.00,42.150000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063169Bulk,CFPS-73,0.00,0.00,24.576000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063170Bulk,CFPS-73,0.00,0.00,4.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO062926Bulk,CFPS-73,0.00,0.00,44.736000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO062881Bulk,CFPS-73,0.00,0.00,3.072000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063734Bulk,CFPS-73,0.00,0.00,50.000000,IN,20.00,-20.00,70.00,,,False,9 Weeks,CFPS-73
LFSPXO063734Reel,CFPS-73,0.00,0.00,50.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063735Bulk,CFPS-73,0.00,0.00,25.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063735Reel,CFPS-73,0.00,0.00,25.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063736Bulk,CFPS-73,0.00,0.00,27.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063736Reel,CFPS-73,0.00,0.00,27.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063737Bulk,CFPS-73,0.00,0.00,12.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063737Reel,CFPS-73,0.00,0.00,12.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063738Bulk,CFPS-73,0.00,0.00,40.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063738Cutt,CFPS-73,0.00,0.00,40.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063738Reel,CFPS-73,0.00,0.00,40.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063739Bulk,CFPS-73,0.00,0.00,24.576000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063739Cutt,CFPS-73,0.00,0.00,24.576000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063739Reel,CFPS-73,0.00,0.00,24.576000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063740Bulk,CFPS-73,0.00,0.00,20.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063740Cutt,CFPS-73,0.00,0.00,20.000000,IN,20.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO064635Bulk,CFPS-73,0.00,0.00,32.768000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO064635Reel,CFPS-73,0.00,0.00,32.768000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063551Bulk,CFPS-73,0.00,0.00,133.330000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063551Cutt,CFPS-73,0.00,0.00,133.330000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063551Reel,CFPS-73,0.00,0.00,133.330000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063556Bulk,CFPS-73,0.00,0.00,6.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063556Cutt,CFPS-73,0.00,0.00,6.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063556Reel,CFPS-73,0.00,0.00,6.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063562Bulk,CFPS-73,0.00,0.00,33.333300,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063562Cutt,CFPS-73,0.00,0.00,33.333300,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063562Reel,CFPS-73,0.00,0.00,33.333300,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO063298Bulk,CFPS-73,0.00,0.00,25.000000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063298Cutt,CFPS-73,0.00,0.00,25.000000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063298Reel,CFPS-73,0.00,0.00,25.000000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063299Bulk,CFPS-73,0.00,0.00,65.536000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063299Cutt,CFPS-73,0.00,0.00,65.536000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO063299Reel,CFPS-73,0.00,0.00,65.536000,IN,30.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO059471Bulk,CFPS-73,0.00,0.00,66.000000,IN,50.00,-20.00,80.00,,,True,9 Weeks,CFPS-73
LFSPXO061300Reel,CFPS-73,0.00,0.00,22.400000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO061059Bulk,CFPS-73,0.00,0.00,99.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO061059Reel,CFPS-73,0.00,0.00,99.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO060517Bulk,CFPS-73,0.00,0.00,36.288000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO060518Bulk,CFPS-73,0.00,0.00,57.850000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO061771Bulk,CFPS-73,0.00,0.00,48.000000,IN,100.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO061771Reel,CFPS-73,0.00,0.00,48.000000,IN,100.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO061772Bulk,CFPS-73,0.00,0.00,27.000000,IN,100.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO061772Reel,CFPS-73,0.00,0.00,27.000000,IN,100.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO061964Bulk,CFPS-73,0.00,0.00,25.000000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO059417Bulk,CFPS-73,0.00,0.00,99.000000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO059417Reel,CFPS-73,0.00,0.00,99.000000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO059010Bulk,CFPS-73,0.00,0.00,24.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO059010Cutt,CFPS-73,0.00,0.00,24.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO059010Reel,CFPS-73,0.00,0.00,24.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO058276Bulk,CFPS-73,0.00,0.00,40.000000,IN,20.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO058276Reel,CFPS-73,0.00,0.00,40.000000,IN,20.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO058146Bulk,CFPS-73,0.00,0.00,48.000000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO058147Bulk,CFPS-73,0.00,0.00,50.000000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO058147Reel,CFPS-73,0.00,0.00,50.000000,IN,50.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO058550Bulk,CFPS-73,0.00,0.00,66.666670,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO058550Reel,CFPS-73,0.00,0.00,66.666670,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO058595Bulk,CFPS-73,0.00,0.00,67.108864,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057439Bulk,CFPS-73,0.00,0.00,30.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057439Cutt,CFPS-73,0.00,0.00,30.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057439Reel,CFPS-73,0.00,0.00,30.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057065Bulk,CFPS-73,0.00,0.00,24.576000,IN,25.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057065Cutt,CFPS-73,0.00,0.00,24.576000,IN,25.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057065Reel,CFPS-73,0.00,0.00,24.576000,IN,25.00,-10.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057006Bulk,CFPS-73,0.00,0.00,4.000000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO057834Bulk,CFPS-73,0.00,0.00,27.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO057834Reel,CFPS-73,0.00,0.00,27.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO056520Bulk,CFPS-73,0.00,0.00,60.000000,IN,20.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO056735Reel,CFPS-73,0.00,0.00,1.024000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO056391Bulk,CFPS-73,0.00,0.00,66.666660,IN,100.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO056391Reel,CFPS-73,0.00,0.00,66.666660,IN,100.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO056429Bulk,CFPS-73,0.00,0.00,54.230000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO056464Bulk,CFPS-73,0.00,0.00,54.190000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027831Reel,CFPS-73,0.00,0.00,6.553600,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO050364Bulk,CFPS-73,0.00,0.00,17.280000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027865Bulk,CFPS-73,0.00,0.00,148.351600,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027889Reel,CFPS-73,0.00,0.00,40.960000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027861Bulk,CFPS-73,0.00,0.00,2.500000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO050042Bulk,CFPS-73,0.00,0.00,56.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO050042Reel,CFPS-73,0.00,0.00,56.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027898Bulk,CFPS-73,0.00,0.00,7.387280,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027900Reel,CFPS-73,0.00,0.00,6.553600,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO050109Bulk,CFPS-73,0.00,0.00,25.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO050109Reel,CFPS-73,0.00,0.00,25.000000,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO050114Bulk,CFPS-73,0.00,0.00,3.686400,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO050114Reel,CFPS-73,0.00,0.00,3.686400,IN,50.00,-20.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027826Bulk,CFPS-73,0.00,0.00,34.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027828Bulk,CFPS-73,0.00,0.00,29.491200,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027828Cutt,CFPS-73,0.00,0.00,29.491200,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027794Reel,CFPS-73,0.00,0.00,96.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027791Reel,CFPS-73,0.00,0.00,95.000000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027728Bulk,CFPS-73,0.00,0.00,33.333300,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027728Cutt,CFPS-73,0.00,0.00,33.333300,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027728Reel,CFPS-73,0.00,0.00,33.333300,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027750Reel,CFPS-73,0.00,0.00,40.960000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027689Bulk,CFPS-73,0.00,0.00,74.250000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027692Bulk,CFPS-73,0.00,0.00,27.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027692Reel,CFPS-73,0.00,0.00,27.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027693Bulk,CFPS-73,0.00,0.00,54.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027702Bulk,CFPS-73,0.00,0.00,36.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027702Cutt,CFPS-73,0.00,0.00,36.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027702Reel,CFPS-73,0.00,0.00,36.000000,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027614Bulk,CFPS-73,0.00,0.00,18.000000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027577Bulk,CFPS-73,0.00,0.00,12.500000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027577Reel,CFPS-73,0.00,0.00,12.500000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027504Bulk,CFPS-73,0.00,0.00,66.666000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027504Reel,CFPS-73,0.00,0.00,66.666000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027463Bulk,CFPS-73,0.00,0.00,96.000000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027365Bulk,CFPS-73,0.00,0.00,11.059200,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027365Reel,CFPS-73,0.00,0.00,11.059200,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027402Reel,CFPS-73,0.00,0.00,66.666600,IN,25.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027217Bulk,CFPS-73,0.00,0.00,156.250000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027217Reel,CFPS-73,0.00,0.00,156.250000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027277Bulk,CFPS-73,0.00,0.00,33.333000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027277Reel,CFPS-73,0.00,0.00,33.333000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027291Bulk,CFPS-73,0.00,0.00,12.288000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027320Bulk,CFPS-73,0.00,0.00,15.360000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027320Reel,CFPS-73,0.00,0.00,15.360000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027327Reel,CFPS-73,0.00,0.00,28.225000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027387Bulk,CFPS-73,0.00,0.00,34.560000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027212Bulk,CFPS-73,0.00,0.00,8.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027212Reel,CFPS-73,0.00,0.00,8.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027035Bulk,CFPS-73,0.00,0.00,14.318180,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027052Bulk,CFPS-73,0.00,0.00,2.500000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027052Reel,CFPS-73,0.00,0.00,2.500000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027007Bulk,CFPS-73,0.00,0.00,65.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027007Reel,CFPS-73,0.00,0.00,65.000000,IN,50.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027117Bulk,CFPS-73,0.00,0.00,15.360000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027117Reel,CFPS-73,0.00,0.00,15.360000,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO027137Bulk,CFPS-73,0.00,0.00,19.200000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO027137Reel,CFPS-73,0.00,0.00,19.200000,IN,50.00,0.00,70.00,,,True,9 Weeks,CFPS-73
LFSPXO026947Bulk,CFPS-73,0.00,0.00,66.666000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO026947Reel,CFPS-73,0.00,0.00,66.666000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO026874Bulk,CFPS-73,0.00,0.00,28.224000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO026874Reel,CFPS-73,0.00,0.00,28.224000,IN,100.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO026903Bulk,CFPS-73,0.00,0.00,28.636360,IN,25.00,-40.00,85.00,,,True,9 Weeks,CFPS-73
LFSPXO054823Bulk,CFPS-73,0.00,0.00,56.000000,IN,20.00,0.00,70.00,,,True,9 Weeks,CFPS-73
